4.537796133062113602e-01
3.025220251997050580e-01
1.512644370931987281e-01
6.848986692418856514e-06
4.565991128279237958e-06
2.282995564139618979e-06
0.000000000000000000e+00
2.282995564139618979e-06
9.131982256558475916e-06
2.054696007725656954e-05
2.739594676967542605e-05
4.337691571865276018e-05
7.533885361660742843e-05
1.232817604635394308e-04
1.552436983614940719e-04
1.712246673104714061e-04
1.826396451311694980e-04
2.214505697215430431e-04
2.648274854401957762e-04
3.447323301850824468e-04
4.132221971092709984e-04
5.091080108031350573e-04
5.684658954707651245e-04
6.186917978818367615e-04
6.301067757025348263e-04
6.460877446515121605e-04
6.597857180363498599e-04
6.643517091646291292e-04
6.506537357797914298e-04
6.643517091646291292e-04
7.191436027039799271e-04
7.716525006791911988e-04
7.830674784998892636e-04
7.442565539095157999e-04
7.168606071398402925e-04
6.940306514984441628e-04
7.122946160115611316e-04
7.008796381908629584e-04
6.848986692418856242e-04
6.164088023176971269e-04
5.638999043424858552e-04
5.205229886238331221e-04
4.976930329824368841e-04
4.588821083920634203e-04
4.018072192885729335e-04
3.584303035699201462e-04
3.698452813906182653e-04
4.177881882375502677e-04
4.771460729051803349e-04
4.976930329824368841e-04
4.839950595975991846e-04
4.406181438789464515e-04
4.132221971092709984e-04
4.406181438789464515e-04
4.999760285465765187e-04
5.684658954707651245e-04
6.392387579590932565e-04
7.488225450377949607e-04
9.154812212199872059e-04
1.134648795377390506e-03
1.362948351791352453e-03
1.588964912641174657e-03
1.803566495670299013e-03
2.052413012161517347e-03
2.324089484294131810e-03
2.618595912068142836e-03
2.919951326534572442e-03
3.246419692206538136e-03
3.479285239748779353e-03
3.607132991340598026e-03
3.643660920366831747e-03
3.680188849393065467e-03
3.703018805034462031e-03
3.623113960289575143e-03
3.483851230877058405e-03
3.285230616796911383e-03
3.038667095869832576e-03
2.716764721326146367e-03
2.381164373397622568e-03
2.082091954495332489e-03
1.819547464619276347e-03
1.511343063460427729e-03
1.200855666737439586e-03
9.200472123482663668e-04
7.465395494736553261e-04
6.141258067535574922e-04
4.999760285465765187e-04
3.812602592113163301e-04
3.059214055947089288e-04
2.511295120553580767e-04
2.191675741574034084e-04
1.940546229518676170e-04
1.803566495670298904e-04
1.689416717463317985e-04
1.483947116690752222e-04
1.438287205407959800e-04
1.369797338483771303e-04
1.232817604635394308e-04
1.027348003862828545e-04
8.903682700144514145e-05
8.903682700144514145e-05
7.533885361660742843e-05
5.707488910349047320e-05
3.196193789795466147e-05
2.054696007725656954e-05
1.141497782069809362e-05
1.141497782069809362e-05
9.131982256558475916e-06
9.131982256558475916e-06
4.565991128279237958e-06
2.282995564139618979e-06
0.000000000000000000e+00
2.282995564139618979e-06
6.848986692418856514e-06
1.141497782069809362e-05
1.141497782069809362e-05
6.848986692418856514e-06
2.282995564139618979e-06
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
