66255
0
0
1
0
0
0
0
0
1
2
2
0
8
11
6
7
13
10
18
17
30
24
33
34
26
32
40
27
27
38
40
40
35
35
31
37
32
40
26
27
26
22
26
21
11
17
22
24
24
28
20
16
21
23
32
28
30
49
52
62
89
80
93
124
123
134
169
169
186
173
169
198
177
163
165
155
131
111
100
93
73
61
35
34
35
24
13
17
11
11
8
8
12
4
6
9
7
3
3
7
3
3
1
1
0
1
0
1
0
0
0
0
0
1
1
0
0
0
0
0
